2007-10-28,3027 X,3027 Y,3028 X,3028 Y,3029 X,3029 Y,3030 X,3030 Y,3031 X,3031 Y,3032 X,3032 Y,3033 X,3033 Y,3034 X,3034 Y,3035 X,3035 Y,3036 X,3036 Y,3037 X,3037 Y,3039 X,3039 Y,3040 X,3040 Y
16:11,42.378105,-72.53566,-,-,-,-,42.40312,-72.529144,-,-,42.37405,-72.53206,42.254124,-72.57415,-,-,-,-,42.449306,-72.55932,-,-,-,-,-,-
16:12,42.378906,-72.5367,-,-,-,-,42.398113,-72.52813,-,-,42.37086,-72.53322,42.254044,-72.5741,-,-,-,-,42.442204,-72.55151,-,-,-,-,-,-
16:13,42.37769,-72.534325,-,-,-,-,42.39538,-72.52711,-,-,42.367924,-72.53487,42.25404,-72.5741,-,-,-,-,42.431595,-72.5438,-,-,-,-,-,-
16:14,42.377544,-72.53262,-,-,-,-,42.393475,-72.52598,-,-,42.36632,-72.53404,42.254105,-72.574,-,-,-,-,42.42053,-72.53697,-,-,-,-,-,-
16:15,42.37672,-72.53247,-,-,-,-,42.39093,-72.52524,-,-,42.365376,-72.537025,42.25415,-72.5741,-,-,-,-,42.40916,-72.53786,-,-,-,-,-,-
16:16,42.377556,-72.53388,-,-,-,-,42.38824,-72.52426,-,-,42.365753,-72.53867,42.254177,-72.574135,-,-,-,-,42.40964,-72.53304,-,-,-,-,-,-
16:17,42.37675,-72.53306,-,-,-,-,42.387157,-72.52295,-,-,42.365665,-72.538734,42.253803,-72.57538,-,-,-,-,42.407177,-72.530045,-,-,-,-,-,-
16:18,42.37756,-72.532486,-,-,-,-,42.38282,-72.52046,-,-,-,-,42.256924,-72.57626,-,-,-,-,42.403122,-72.52897,-,-,-,-,-,-
16:19,42.376984,-72.53437,-,-,-,-,42.381523,-72.51939,-,-,-,-,42.257713,-72.57591,-,-,-,-,42.3957,-72.52722,-,-,-,-,-,-
16:20,42.377567,-72.53366,-,-,-,-,42.37877,-72.520065,-,-,-,-,42.25963,-72.57408,-,-,-,-,42.394604,-72.52655,-,-,-,-,-,-
16:21,42.376698,-72.53266,-,-,-,-,42.376755,-72.51988,-,-,-,-,42.266647,-72.57134,-,-,-,-,42.393227,-72.525795,-,-,-,-,-,-
16:22,42.37755,-72.53277,-,-,-,-,42.375732,-72.519875,-,-,-,-,42.271507,-72.56571,-,-,-,-,42.39027,-72.52505,-,-,-,-,-,-
16:23,42.376884,-72.534164,-,-,-,-,42.375843,-72.51614,-,-,-,-,42.27883,-72.55991,-,-,-,-,42.38783,-72.52382,-,-,-,-,-,-
16:24,42.377567,-72.532715,-,-,-,-,42.375824,-72.51158,-,-,-,-,42.283623,-72.55038,-,-,-,-,42.38446,-72.52136,-,-,-,-,-,-
16:25,42.379276,-72.53208,-,-,-,-,42.375797,-72.50745,-,-,-,-,42.288116,-72.53788,-,-,-,-,42.379597,-72.51968,-,-,-,-,-,-
16:26,42.38221,-72.533585,-,-,-,-,42.37634,-72.500725,-,-,-,-,42.29639,-72.53116,-,-,-,-,42.37835,-72.51996,-,-,-,-,-,-
16:27,42.37961,-72.534096,-,-,-,-,42.37308,-72.501274,-,-,-,-,42.304897,-72.5283,-,-,-,-,42.377903,-72.52002,-,-,-,-,-,-
16:28,42.37673,-72.53309,-,-,-,-,42.37114,-72.50175,-,-,-,-,42.30826,-72.5302,-,-,-,-,42.377865,-72.52009,-,-,-,-,-,-
16:29,42.376705,-72.532555,-,-,-,-,42.369236,-72.50033,-,-,-,-,42.317795,-72.52956,-,-,-,-,42.376167,-72.51994,-,-,-,-,-,-
16:30,42.377445,-72.53434,-,-,-,-,42.371044,-72.49887,-,-,-,-,42.31986,-72.52971,-,-,-,-,42.37599,-72.51993,-,-,-,-,-,-
16:31,42.3767,-72.53253,-,-,-,-,42.36858,-72.495544,-,-,-,-,42.32089,-72.53365,-,-,-,-,42.37408,-72.51981,-,-,-,-,-,-
16:32,42.37757,-72.5343,-,-,-,-,42.363396,-72.48917,-,-,-,-,42.321774,-72.533455,-,-,-,-,42.373547,-72.519844,-,-,-,-,-,-
16:33,42.377445,-72.53432,-,-,-,-,42.360146,-72.48644,-,-,-,-,42.322437,-72.529076,-,-,-,-,42.368572,-72.52005,-,-,-,-,-,-
16:34,42.377457,-72.5343,-,-,-,-,42.35632,-72.48555,-,-,-,-,42.32522,-72.5306,-,-,-,-,42.358925,-72.52086,-,-,-,-,-,-
16:35,42.376667,-72.532585,-,-,-,-,42.356575,-72.48533,-,-,-,-,42.3252,-72.5312,-,-,-,-,42.35406,-72.522125,-,-,-,-,-,-
16:36,42.38209,-72.53176,-,-,-,-,42.35785,-72.48415,-,-,-,-,42.325172,-72.527565,-,-,-,-,42.351578,-72.52615,-,-,-,-,-,-
16:37,42.384754,-72.53246,-,-,-,-,42.35474,-72.47787,-,-,-,-,42.32515,-72.52457,-,-,-,-,42.349846,-72.52765,-,-,-,-,-,-
16:38,42.38732,-72.53155,-,-,-,-,42.353466,-72.4767,-,-,42.363777,-72.538666,42.335472,-72.52306,-,-,-,-,42.34889,-72.52885,-,-,-,-,-,-
16:39,42.39179,-72.533424,-,-,-,-,42.355766,-72.48033,-,-,42.36649,-72.533325,42.34074,-72.519966,-,-,-,-,42.34883,-72.53058,-,-,-,-,-,-
16:40,42.39336,-72.53304,-,-,-,-,42.36089,-72.48702,-,-,42.368107,-72.53462,42.346897,-72.52043,-,-,-,-,42.35055,-72.53036,-,-,-,-,-,-
16:41,42.393692,-72.53328,-,-,-,-,42.3631,-72.48876,-,-,42.36746,-72.53484,42.355633,-72.5209,-,-,-,-,42.351562,-72.52652,-,-,-,-,-,-
16:42,42.393795,-72.53323,-,-,-,-,42.36853,-72.49531,-,-,42.3687,-72.53336,42.362507,-72.52078,-,-,-,-,42.353806,-72.522354,-,-,-,-,-,-
16:43,42.39375,-72.53325,-,-,-,-,42.37031,-72.49921,-,-,42.373615,-72.53282,42.36824,-72.52004,-,-,-,-,42.356995,-72.520966,-,-,-,-,-,-
16:44,42.3937,-72.53327,-,-,-,-,42.36923,-72.49944,-,-,42.37377,-72.532814,42.372967,-72.51878,-,-,-,-,-,-,-,-,-,-,-,-
16:45,42.39439,-72.53298,-,-,-,-,42.369434,-72.50193,-,-,42.37542,-72.52493,42.3732,-72.51893,-,-,-,-,42.37305,-72.5198,-,-,-,-,-,-
16:46,42.39466,-72.53399,-,-,-,-,42.372623,-72.50123,-,-,42.376823,-72.519844,42.373158,-72.51891,-,-,-,-,42.37507,-72.51986,-,-,-,-,-,-
16:47,42.394627,-72.53399,-,-,-,-,42.37627,-72.500465,-,-,42.37754,-72.5199,42.374454,-72.51983,-,-,-,-,42.376965,-72.51989,-,-,-,-,-,-
16:48,42.394665,-72.53396,-,-,-,-,42.37577,-72.5071,-,-,42.379883,-72.51947,42.375206,-72.51984,-,-,-,-,42.377422,-72.51993,-,-,-,-,-,-
16:49,42.39447,-72.533806,-,-,-,-,42.3758,-72.51317,-,-,42.382706,-72.519066,42.37717,-72.51989,-,-,-,-,42.379868,-72.5196,-,-,-,-,-,-
16:50,-,-,-,-,-,-,42.3758,-72.518005,-,-,42.388924,-72.51766,42.37863,-72.51996,-,-,-,-,42.38531,-72.521805,-,-,-,-,-,-
16:51,-,-,-,-,-,-,42.375725,-72.5196,-,-,42.388935,-72.51777,42.38132,-72.51931,-,-,-,-,42.38771,-72.52349,-,-,-,-,-,-
16:52,-,-,-,-,-,-,42.377514,-72.51979,-,-,42.38895,-72.51772,42.38209,-72.51985,-,-,-,-,42.39123,-72.52528,-,-,-,-,-,-
16:53,-,-,-,-,-,-,42.379883,-72.51949,-,-,42.38933,-72.51891,42.385723,-72.52488,-,-,-,-,42.3939,-72.52614,-,-,-,-,-,-
16:54,-,-,-,-,-,-,42.38332,-72.52067,-,-,42.391827,-72.52012,42.386993,-72.526535,-,-,-,-,42.397705,-72.52799,-,-,-,-,-,-
16:55,-,-,-,-,-,-,42.387684,-72.5235,-,-,42.392643,-72.51651,42.385525,-72.52581,-,-,-,-,42.40373,-72.5294,-,-,-,-,-,-
16:56,-,-,-,-,-,-,42.38983,-72.524925,-,-,42.395023,-72.515594,42.384804,-72.52153,-,-,-,-,42.40877,-72.53055,-,-,-,-,-,-
16:57,-,-,-,-,-,-,42.392677,-72.52559,-,-,42.39731,-72.51967,42.381283,-72.519264,-,-,-,-,42.40966,-72.533134,-,-,-,-,-,-
16:58,-,-,-,-,-,-,42.395027,-72.52685,-,-,42.39628,-72.52375,42.377796,-72.51993,-,-,-,-,42.4091,-72.53781,-,-,-,-,-,-
16:59,-,-,-,-,-,-,42.40113,-72.52796,-,-,42.395226,-72.52695,42.374344,-72.51981,-,-,-,-,42.417084,-72.53691,-,-,-,-,-,-
17:0,-,-,-,-,-,-,42.406086,-72.52981,-,-,42.393433,-72.52601,-,-,-,-,-,-,42.42836,-72.541,-,-,-,-,-,-
17:1,-,-,-,-,-,-,42.406086,-72.53243,-,-,42.393047,-72.525734,42.37211,-72.51873,-,-,-,-,42.436325,-72.54677,-,-,-,-,-,-
17:2,-,-,-,-,-,-,42.40574,-72.532524,-,-,42.390842,-72.52529,42.373165,-72.51954,-,-,-,-,42.44634,-72.55471,-,-,-,-,-,-
17:3,-,-,-,-,-,-,42.404922,-72.53077,-,-,42.387794,-72.52387,42.37261,-72.51987,-,-,-,-,42.452255,-72.56369,-,-,-,-,-,-
17:4,-,-,-,-,-,-,42.404545,-72.5297,-,-,42.386086,-72.522484,42.36331,-72.52074,-,-,-,-,42.45664,-72.568504,-,-,-,-,-,-
17:5,-,-,-,-,-,-,42.403076,-72.52919,-,-,42.382854,-72.52055,42.355286,-72.52088,-,-,-,-,42.46554,-72.57632,-,-,-,-,-,-
17:6,-,-,-,-,-,-,42.3969,-72.5279,-,-,42.381504,-72.51928,42.34985,-72.5199,-,-,-,-,42.46488,-72.58035,-,-,-,-,-,-
17:7,-,-,-,-,-,-,42.393627,-72.52619,-,-,42.378975,-72.51987,42.340656,-72.51999,-,-,-,-,42.45844,-72.582466,-,-,-,-,-,-
17:8,-,-,-,-,-,-,42.391876,-72.52545,-,-,42.37785,-72.51998,42.335316,-72.52321,-,-,-,-,-,-,-,-,-,-,-,-
17:9,-,-,-,-,-,-,42.390186,-72.52518,-,-,42.376034,-72.51995,42.324837,-72.52458,-,-,-,-,-,-,-,-,-,-,-,-
17:10,-,-,-,-,-,-,42.38776,-72.52389,-,-,42.375767,-72.52136,42.325138,-72.52848,-,-,-,-,-,-,-,-,-,-,-,-
17:11,-,-,-,-,-,-,42.38606,-72.52246,-,-,42.375782,-72.5215,42.325172,-72.53119,-,-,-,-,-,-,-,-,-,-,-,-
17:12,-,-,-,-,-,-,42.382874,-72.52059,-,-,42.375908,-72.521225,42.324974,-72.530556,-,-,-,-,-,-,-,-,-,-,-,-
17:13,-,-,-,-,-,-,42.381474,-72.51934,-,-,42.375183,-72.525406,42.32276,-72.52858,-,-,-,-,-,-,-,-,-,-,-,-
17:14,-,-,-,-,-,-,42.378704,-72.52002,-,-,42.37388,-72.53249,42.321697,-72.53252,-,-,-,-,-,-,-,-,-,-,-,-
17:15,-,-,-,-,-,-,42.377773,-72.520004,-,-,42.3683,-72.533554,42.320225,-72.53281,-,-,-,-,-,-,-,-,-,-,-,-
17:16,-,-,-,-,-,-,42.376026,-72.51988,-,-,42.36751,-72.53494,42.31702,-72.529976,-,-,-,-,-,-,-,-,-,-,-,-
17:17,-,-,-,-,-,-,42.375633,-72.51984,-,-,42.36547,-72.535645,42.308125,-72.52994,-,-,-,-,42.457912,-72.58247,-,-,-,-,-,-
17:18,-,-,-,-,-,-,42.37585,-72.51514,-,-,42.365685,-72.53834,42.301136,-72.52809,-,-,-,-,42.459236,-72.58221,-,-,-,-,-,-
17:19,-,-,-,-,-,-,42.37582,-72.51181,-,-,42.365646,-72.5388,42.290897,-72.53313,-,-,-,-,-,-,-,-,-,-,-,-
17:20,-,-,-,-,-,-,42.375793,-72.50869,-,-,42.36572,-72.53878,42.285484,-72.54488,-,-,-,-,42.453896,-72.5658,-,-,-,-,-,-
17:21,-,-,-,-,-,-,42.376053,-72.50197,-,-,-,-,42.2813,-72.5567,-,-,-,-,42.45156,-72.56286,-,-,-,-,-,-
17:22,-,-,-,-,-,-,42.376076,-72.50058,-,-,-,-,42.275505,-72.56494,-,-,-,-,42.443142,-72.55244,-,-,-,-,-,-
17:23,-,-,-,-,-,-,42.371765,-72.501526,-,-,-,-,42.266426,-72.56821,-,-,-,-,42.435966,-72.546555,-,-,-,-,-,-
17:24,-,-,-,-,-,-,42.369232,-72.50114,-,-,-,-,42.261448,-72.57283,-,-,-,-,42.425858,-72.53929,-,-,-,-,-,-
17:25,-,-,-,-,-,-,42.37039,-72.4991,-,-,-,-,42.25794,-72.57285,-,-,-,-,42.41564,-72.53706,-,-,-,-,-,-
17:26,-,-,-,-,-,-,42.37115,-72.4984,-,-,-,-,42.256428,-72.57216,-,-,-,-,42.40942,-72.5354,-,-,-,-,-,-
17:27,-,-,-,-,-,-,42.365612,-72.49166,-,-,-,-,42.254215,-72.57419,-,-,-,-,42.409885,-72.53141,-,-,-,-,-,-
17:28,-,-,-,-,-,-,42.360962,-72.48721,-,-,-,-,42.254208,-72.574196,-,-,-,-,42.408432,-72.530464,-,-,-,-,-,-
17:29,-,-,-,-,-,-,42.356834,-72.48533,-,-,-,-,-,-,-,-,-,-,42.403202,-72.52919,-,-,-,-,-,-
17:30,-,-,-,-,-,-,42.35693,-72.48521,-,-,-,-,-,-,-,-,-,-,42.396957,-72.52781,-,-,-,-,-,-
17:31,-,-,-,-,-,-,42.35785,-72.48418,-,-,-,-,-,-,-,-,-,-,42.393623,-72.52606,-,-,-,-,-,-
17:32,-,-,-,-,-,-,42.354378,-72.47697,-,-,-,-,-,-,-,-,-,-,42.393055,-72.525764,-,-,-,-,-,-
17:33,-,-,-,-,-,-,42.353416,-72.47824,-,-,-,-,-,-,-,-,-,-,42.390736,-72.52519,-,-,-,-,-,-
17:34,-,-,-,-,-,-,42.354824,-72.478004,-,-,-,-,-,-,-,-,-,-,42.387863,-72.523895,-,-,-,-,-,-
17:35,-,-,-,-,-,-,42.350433,-72.469925,-,-,-,-,42.254154,-72.574196,-,-,-,-,42.385246,-72.5218,-,-,-,-,-,-
17:36,-,-,-,-,-,-,42.344772,-72.466064,-,-,-,-,42.253647,-72.57454,-,-,-,-,42.38033,-72.519424,-,-,-,-,-,-
17:37,-,-,-,-,-,-,42.34276,-72.46024,-,-,-,-,42.253513,-72.574905,-,-,-,-,42.377926,-72.519936,-,-,-,-,-,-
17:38,-,-,-,-,-,-,42.33351,-72.456245,-,-,-,-,42.256485,-72.57641,-,-,-,-,42.377804,-72.519905,-,-,-,-,-,-
17:39,-,-,-,-,-,-,42.329514,-72.44819,-,-,42.36507,-72.53619,42.257668,-72.57598,-,-,-,-,-,-,-,-,-,-,-,-
17:40,-,-,-,-,-,-,42.325478,-72.43927,-,-,42.366653,-72.53314,42.2626,-72.57243,-,-,-,-,-,-,-,-,-,-,-,-
17:41,-,-,-,-,-,-,42.32479,-72.43496,-,-,42.36783,-72.53354,42.26772,-72.56696,-,-,-,-,-,-,-,-,-,-,-,-
17:42,-,-,-,-,-,-,42.312634,-72.42404,-,-,42.36777,-72.53487,42.276184,-72.5646,-,-,-,-,-,-,-,-,-,-,-,-
17:43,-,-,-,-,-,-,42.30422,-72.42057,-,-,42.368095,-72.533646,42.281605,-72.5558,-,-,-,-,42.350853,-72.527466,-,-,-,-,-,-
17:44,-,-,-,-,-,-,42.29631,-72.41451,-,-,42.370716,-72.533165,42.28598,-72.54295,-,-,-,-,42.349617,-72.52833,-,-,-,-,-,-
17:45,-,-,-,-,-,-,42.291058,-72.40899,-,-,42.374077,-72.53215,42.29257,-72.53198,-,-,-,-,42.348934,-72.52889,-,-,-,-,-,-
17:46,-,-,-,-,-,-,42.287933,-72.40681,-,-,42.3752,-72.52569,42.30119,-72.528145,-,-,-,-,-,-,-,-,-,-,-,-
17:47,-,-,-,-,-,-,42.280228,-72.40369,-,-,42.375713,-72.52146,42.308926,-72.52962,-,-,-,-,42.3489,-72.52887,-,-,-,-,-,-
17:48,-,-,-,-,-,-,42.277523,-72.40077,-,-,42.37571,-72.519966,42.317673,-72.52961,-,-,-,-,42.34893,-72.528915,-,-,-,-,-,-
17:49,-,-,-,-,-,-,42.277145,-72.40066,-,-,42.377525,-72.51984,42.320286,-72.53273,-,-,-,-,42.34833,-72.529884,-,-,-,-,-,-
17:50,-,-,-,-,-,-,42.2804,-72.40365,-,-,42.37779,-72.519905,42.32157,-72.53427,-,-,-,-,42.35043,-72.530304,-,-,-,-,-,-
17:51,-,-,-,-,-,-,42.28852,-72.40676,-,-,42.37981,-72.51954,42.32211,-72.52985,-,-,-,-,42.351574,-72.52795,-,-,-,-,-,-
17:52,-,-,-,-,-,-,42.29282,-72.410515,-,-,42.384243,-72.51912,42.32486,-72.52872,-,-,-,-,42.351707,-72.52491,-,-,-,-,-,-
17:53,-,-,-,-,-,-,42.298946,-72.416306,-,-,42.388214,-72.517555,42.325275,-72.53116,-,-,-,-,42.354053,-72.52206,-,-,-,-,-,-
17:54,-,-,-,-,-,-,42.308765,-72.42197,-,-,42.390064,-72.51915,42.325073,-72.52759,-,-,-,-,42.36209,-72.52078,-,-,-,-,-,-
17:55,-,-,-,-,-,-,42.31766,-72.426315,-,-,42.392776,-72.517624,42.323555,-72.52467,-,-,-,-,42.372704,-72.519806,-,-,-,-,-,-
17:56,-,-,-,-,-,-,42.324802,-72.43624,-,-,42.39459,-72.51559,42.334194,-72.523476,-,-,-,-,42.373337,-72.51981,-,-,-,-,-,-
17:57,-,-,-,-,-,-,42.325565,-72.44013,-,-,42.39794,-72.51751,42.340633,-72.52001,-,-,-,-,42.374676,-72.51982,-,-,-,-,-,-
17:58,-,-,-,-,-,-,42.330734,-72.45232,-,-,42.397118,-72.52213,42.346832,-72.520355,-,-,-,-,42.375057,-72.51983,-,-,-,-,-,-
17:59,-,-,-,-,-,-,42.33802,-72.45729,-,-,42.395557,-72.52578,42.35478,-72.52067,-,-,-,-,42.37743,-72.51981,-,-,-,-,-,-
18:0,-,-,-,-,-,-,42.343506,-72.46273,-,-,42.394157,-72.52647,42.35897,-72.520775,-,-,-,-,42.377422,-72.5198,-,-,-,-,-,-
18:1,-,-,-,-,-,-,42.34653,-72.468155,-,-,42.393383,-72.52605,42.368427,-72.52002,-,-,-,-,42.379692,-72.519516,-,-,-,-,-,-
18:2,-,-,-,-,-,-,42.35186,-72.4717,-,-,42.390556,-72.52516,42.372112,-72.5188,-,-,-,-,42.381325,-72.519295,-,-,-,-,-,-
18:3,-,-,-,-,-,-,42.35376,-72.47937,-,-,42.387833,-72.52392,42.373238,-72.51885,-,-,-,-,42.384968,-72.52165,-,-,-,-,-,-
18:4,-,-,-,-,-,-,42.356125,-72.480934,-,-,42.384537,-72.52146,42.37324,-72.51965,-,-,-,-,42.387234,-72.52298,-,-,-,-,-,-
18:5,-,-,-,-,-,-,42.362133,-72.48801,-,-,42.379597,-72.51973,42.37509,-72.51984,-,-,-,-,42.3899,-72.52501,-,-,-,-,-,-
18:6,-,-,-,-,-,-,42.36338,-72.48896,-,-,42.37785,-72.51997,42.377483,-72.51984,-,-,-,-,42.391434,-72.52527,-,-,-,-,-,-
18:7,-,-,-,-,-,-,42.37028,-72.49741,-,-,42.375767,-72.52036,42.379868,-72.51952,-,-,-,-,42.39385,-72.52614,-,-,-,-,-,-
18:8,-,-,-,-,-,-,42.37015,-72.49924,-,-,42.37537,-72.52481,42.381554,-72.51923,-,-,-,-,42.396713,-72.52766,-,-,-,-,-,-
18:9,-,-,-,-,-,-,42.369278,-72.50056,-,-,42.373947,-72.53232,42.385933,-72.522415,-,-,-,-,42.401375,-72.52804,-,-,-,-,-,-
18:10,-,-,-,-,-,-,42.36969,-72.502014,-,-,42.368454,-72.533485,42.387268,-72.52629,-,-,-,-,42.40429,-72.529724,-,-,-,-,-,-
18:11,-,-,-,-,-,-,42.375217,-72.50069,-,-,42.367275,-72.53471,42.38676,-72.52631,-,-,-,-,42.409233,-72.53067,-,-,-,-,-,-
18:12,-,-,-,-,-,-,42.37581,-72.50398,-,-,42.365463,-72.53574,42.38565,-72.52198,-,-,-,-,42.409798,-72.53089,-,-,-,-,-,-
18:13,-,-,-,-,-,-,42.375805,-72.50796,-,-,42.36577,-72.53781,42.38081,-72.51932,-,-,-,-,42.409657,-72.53356,-,-,-,-,-,-
18:14,-,-,-,-,-,-,42.375988,-72.51219,-,-,42.36564,-72.5387,42.37768,-72.51995,-,-,-,-,42.409367,-72.537895,-,-,-,-,-,-
18:15,-,-,-,-,-,-,-,-,-,-,-,-,42.376312,-72.51978,-,-,-,-,42.420452,-72.53702,-,-,-,-,-,-
18:16,-,-,-,-,-,-,42.377453,-72.51984,-,-,-,-,42.37372,-72.51985,-,-,-,-,42.431164,-72.54342,-,-,-,-,-,-
18:17,-,-,-,-,-,-,42.37745,-72.519844,-,-,-,-,42.373077,-72.51881,-,-,-,-,42.440117,-72.549255,-,-,-,-,-,-
18:18,-,-,-,-,-,-,42.38142,-72.5193,-,-,-,-,42.37313,-72.51874,-,-,-,-,42.448643,-72.55802,-,-,-,-,-,-
18:19,-,-,-,-,-,-,42.382984,-72.52047,-,-,-,-,42.373306,-72.518776,-,-,-,-,42.452385,-72.56388,-,-,-,-,-,-
18:20,-,-,-,-,-,-,42.38729,-72.523,-,-,-,-,42.373547,-72.51875,-,-,-,-,42.460556,-72.57208,-,-,-,-,-,-
18:21,-,-,-,-,-,-,42.390522,-72.52509,-,-,-,-,42.373306,-72.51884,-,-,-,-,42.466274,-72.5784,-,-,-,-,-,-
18:22,-,-,-,-,-,-,42.39282,-72.52563,-,-,-,-,42.372517,-72.51984,-,-,-,-,42.462708,-72.581055,-,-,-,-,-,-
18:23,-,-,-,-,-,-,42.39433,-72.52643,-,-,-,-,42.363033,-72.520805,-,-,-,-,42.45761,-72.58178,-,-,-,-,-,-
18:24,-,-,-,-,-,-,42.395664,-72.5271,-,-,-,-,42.355167,-72.520775,-,-,-,-,42.457962,-72.582565,-,-,-,-,-,-
18:25,-,-,-,-,-,-,42.40341,-72.52911,-,-,-,-,42.35072,-72.52004,-,-,-,-,42.46419,-72.58057,-,-,-,-,-,-
18:26,-,-,-,-,-,-,42.40624,-72.529785,-,-,-,-,42.341362,-72.51993,-,-,-,-,42.466843,-72.58198,-,-,-,-,-,-
18:27,-,-,-,-,-,-,42.406113,-72.532196,-,-,-,-,42.339592,-72.52036,-,-,-,-,42.467625,-72.59218,-,-,-,-,-,-
18:28,-,-,-,-,-,-,42.405827,-72.532555,-,-,-,-,42.330284,-72.52396,-,-,-,-,42.470215,-72.59826,-,-,-,-,-,-
18:29,-,-,-,-,-,-,42.40496,-72.532135,-,-,-,-,42.32334,-72.52581,-,-,-,-,42.475533,-72.60555,-,-,-,-,-,-
18:30,-,-,-,-,-,-,42.40423,-72.52969,-,-,-,-,42.32512,-72.53011,-,-,-,-,42.477062,-72.6075,-,-,-,-,-,-
18:31,-,-,-,-,-,-,42.40122,-72.52805,-,-,-,-,42.32538,-72.53105,-,-,-,-,42.47769,-72.60799,-,-,-,-,-,-
18:32,-,-,-,-,-,-,42.395397,-72.52713,-,-,42.365696,-72.53875,42.32507,-72.53037,-,-,-,-,42.47464,-72.604385,-,-,-,-,-,-
18:33,-,-,-,-,-,-,42.3946,-72.526695,-,-,42.365665,-72.5386,42.32306,-72.52846,-,-,-,-,42.469296,-72.59699,-,-,-,-,-,-
18:34,-,-,-,-,-,-,42.393063,-72.52582,-,-,42.3656,-72.53867,42.32189,-72.531685,-,-,-,-,42.4672,-72.59348,-,-,-,-,-,-
18:35,-,-,-,-,-,-,42.390644,-72.525246,-,-,42.36558,-72.53878,42.320927,-72.53363,-,-,-,-,42.4669,-72.58248,-,-,-,-,-,-
18:36,-,-,-,-,-,-,42.387676,-72.52385,-,-,42.365635,-72.53874,42.320354,-72.534355,-,-,-,-,42.464905,-72.58026,-,-,-,-,-,-
18:37,-,-,-,-,-,-,42.38574,-72.52247,-,-,42.365673,-72.538635,42.32023,-72.53217,-,-,-,-,42.461235,-72.58156,-,-,-,-,-,-
18:38,-,-,-,-,-,-,42.38136,-72.51931,-,-,42.365673,-72.5388,42.32023,-72.53217,-,-,-,-,42.457607,-72.58192,-,-,-,-,-,-
18:39,-,-,-,-,-,-,42.378872,-72.51997,-,-,42.365746,-72.538765,42.32023,-72.53217,-,-,-,-,42.457737,-72.58153,-,-,-,-,-,-
18:40,-,-,-,-,-,-,42.377064,-72.51994,-,-,42.363914,-72.53993,42.32023,-72.53217,-,-,-,-,42.45772,-72.58149,-,-,-,-,-,-
18:41,-,-,-,-,-,-,42.37604,-72.519905,-,-,42.364513,-72.53733,42.32023,-72.53217,-,-,-,-,42.45775,-72.58144,-,-,-,-,-,-
18:42,-,-,-,-,-,-,42.375423,-72.51924,-,-,42.366566,-72.53327,42.32023,-72.53217,-,-,-,-,42.457954,-72.58243,-,-,-,-,-,-
18:43,-,-,-,-,-,-,42.375977,-72.51517,-,-,42.368134,-72.53379,42.32023,-72.53217,-,-,-,-,42.459553,-72.57946,-,-,-,-,-,-
18:44,-,-,-,-,-,-,42.375885,-72.511734,-,-,42.36722,-72.53474,42.32023,-72.53217,-,-,-,-,42.45786,-72.571045,-,-,-,-,-,-
18:45,-,-,-,-,-,-,42.375748,-72.507324,-,-,42.3685,-72.53342,42.32023,-72.53217,-,-,-,-,42.454525,-72.56656,-,-,-,-,-,-
18:46,-,-,-,-,-,-,42.376007,-72.50169,-,-,42.370094,-72.53325,42.32023,-72.53217,-,-,-,-,42.449177,-72.55911,-,-,-,-,-,-
18:47,-,-,-,-,-,-,42.375027,-72.50071,-,-,42.373924,-72.53257,42.32023,-72.53217,-,-,-,-,42.44178,-72.551,-,-,-,-,-,-
18:48,-,-,-,-,-,-,42.373116,-72.501274,-,-,42.374905,-72.5266,42.32023,-72.53217,-,-,-,-,42.431168,-72.54345,-,-,-,-,-,-
18:49,-,-,-,-,-,-,42.369095,-72.50171,-,-,42.375797,-72.520256,42.32023,-72.53217,-,-,-,-,42.421734,-72.53726,-,-,-,-,-,-
18:50,-,-,-,-,-,-,42.369698,-72.49912,-,-,42.37751,-72.519844,42.32023,-72.53217,-,-,-,-,42.411674,-72.537636,-,-,-,-,-,-
18:51,-,-,-,-,-,-,42.3713,-72.49817,-,-,42.377537,-72.51985,42.32023,-72.53217,-,-,-,-,42.409637,-72.53356,-,-,-,-,-,-
18:52,-,-,-,-,-,-,42.371193,-72.49847,-,-,42.37754,-72.51986,42.32023,-72.53217,-,-,-,-,42.409935,-72.53098,-,-,-,-,-,-
18:53,-,-,-,-,-,-,42.3657,-72.491875,-,-,42.377567,-72.51986,42.32023,-72.53217,-,-,-,-,42.407764,-72.53029,-,-,-,-,-,-
18:54,-,-,-,-,-,-,42.36282,-72.48871,-,-,42.379803,-72.5195,42.32023,-72.53217,-,-,-,-,42.403175,-72.52908,-,-,-,-,-,-
18:55,-,-,-,-,-,-,42.3581,-72.48516,-,-,42.3817,-72.519226,42.32023,-72.53217,-,-,-,-,42.397404,-72.528,-,-,-,-,-,-
18:56,-,-,-,-,-,-,42.35627,-72.4851,-,-,42.38497,-72.5178,42.32023,-72.53217,-,-,-,-,42.393417,-72.526024,-,-,-,-,-,-
18:57,-,-,-,-,-,-,42.358273,-72.48469,-,-,42.38887,-72.51728,42.32023,-72.53217,-,-,-,-,42.39085,-72.525276,-,-,-,-,-,-
18:58,-,-,-,-,-,-,42.354004,-72.476166,-,-,42.389343,-72.51891,42.32023,-72.53217,-,-,-,-,42.387833,-72.52393,-,-,-,-,-,-
