2007-11-04,3027 X,3027 Y,3028 X,3028 Y,3029 X,3029 Y,3030 X,3030 Y,3031 X,3031 Y,3032 X,3032 Y,3033 X,3033 Y,3034 X,3034 Y,3035 X,3035 Y,3036 X,3036 Y,3037 X,3037 Y,3039 X,3039 Y,3040 X,3040 Y,3041 X,3041 Y,3103 X,3103 Y
16:8,42.393814,-72.53275,42.377514,-72.53413,-,-,42.37824,-72.53571,42.377556,-72.53227,42.393703,-72.53258,42.378124,-72.53631,-,-,42.328873,-72.624176,-,-,42.257122,-72.572014,-,-,-,-,42.390953,-72.52527,-,-
16:9,42.393852,-72.5327,42.37752,-72.532394,-,-,42.378193,-72.535736,42.377384,-72.53432,42.394814,-72.53311,42.37809,-72.53633,-,-,42.332336,-72.6218,-,-,42.254215,-72.574196,-,-,-,-,42.387783,-72.5239,-,-
16:10,42.394337,-72.53289,42.37675,-72.53239,-,-,42.378204,-72.53568,42.376736,-72.53304,42.39498,-72.53392,42.378147,-72.535675,-,-,42.33358,-72.62081,-,-,42.254147,-72.57419,-,-,-,-,42.38619,-72.52244,-,-
16:11,42.394875,-72.53385,42.37686,-72.534,-,-,42.378136,-72.53563,42.37669,-72.5325,42.394688,-72.53395,42.378395,-72.53591,-,-,42.335556,-72.61882,-,-,42.25416,-72.57426,-,-,-,-,42.384346,-72.52129,-,-
16:12,42.39542,-72.53425,42.377445,-72.534256,-,-,42.37813,-72.535645,42.377594,-72.53255,-,-,42.378036,-72.536194,-,-,42.338013,-72.60817,-,-,42.254112,-72.57417,-,-,-,-,42.38286,-72.52052,-,-
16:13,42.395,-72.53389,42.377537,-72.53268,-,-,42.378174,-72.53568,42.37755,-72.5343,-,-,42.378086,-72.53639,-,-,42.335598,-72.595695,-,-,42.254147,-72.57419,-,-,-,-,42.382736,-72.52039,-,-
16:14,42.394848,-72.53381,42.37677,-72.53296,-,-,42.37836,-72.53584,42.376747,-72.5332,-,-,42.378113,-72.53638,-,-,42.33425,-72.5849,-,-,42.254257,-72.57415,-,-,-,-,42.379505,-72.51966,-,-
16:15,42.394768,-72.53386,42.37743,-72.534256,-,-,42.378235,-72.535736,42.37758,-72.53228,-,-,42.378147,-72.536766,-,-,42.331413,-72.575325,-,-,42.25419,-72.574165,-,-,-,-,42.378143,-72.51994,-,-
16:16,42.394863,-72.533905,42.377506,-72.53234,-,-,42.378216,-72.535614,42.377785,-72.5342,-,-,42.37816,-72.53644,-,-,42.329933,-72.56452,-,-,42.254333,-72.57421,-,-,-,-,42.377876,-72.51998,-,-
16:17,42.394695,-72.533714,42.376682,-72.53253,-,-,42.378296,-72.53569,42.37881,-72.5354,-,-,42.37804,-72.536125,-,-,42.32276,-72.55306,-,-,42.25423,-72.574196,-,-,-,-,42.376144,-72.51987,-,-
16:18,42.394905,-72.53391,42.376896,-72.53426,-,-,42.378227,-72.53568,42.37991,-72.53651,-,-,42.3784,-72.53574,-,-,42.319828,-72.53932,-,-,42.254063,-72.57631,-,-,-,-,42.375576,-72.519196,-,-
16:19,42.39493,-72.53391,42.37934,-72.53404,-,-,42.37807,-72.53554,42.37875,-72.53465,-,-,42.378338,-72.53654,-,-,42.321053,-72.5336,-,-,42.25646,-72.576355,-,-,-,-,42.37587,-72.5157,-,-
16:20,42.394875,-72.53385,42.381126,-72.53388,-,-,42.378204,-72.53572,42.37752,-72.53334,-,-,42.37827,-72.536766,-,-,42.32202,-72.531334,-,-,42.25768,-72.575905,-,-,-,-,42.375877,-72.51173,-,-
16:21,42.39487,-72.53388,42.38204,-72.53377,-,-,42.378273,-72.53601,42.37703,-72.53236,-,-,42.37817,-72.53651,-,-,42.323284,-72.52834,-,-,42.263172,-72.57225,-,-,-,-,42.375698,-72.507324,-,-
16:22,42.394825,-72.53387,42.382328,-72.531944,-,-,42.37818,-72.5357,42.37719,-72.53427,-,-,42.378056,-72.5363,-,-,42.324963,-72.528694,-,-,42.267406,-72.56719,-,-,-,-,42.37614,-72.50148,-,-
16:23,42.394478,-72.533844,42.384445,-72.53228,-,-,42.378166,-72.5357,42.377533,-72.532394,-,-,42.378075,-72.53635,-,-,42.325233,-72.53123,-,-,42.2768,-72.56405,-,-,-,-,42.373207,-72.501175,-,-
16:24,42.394478,-72.533844,42.385056,-72.531044,-,-,42.378136,-72.53565,42.376842,-72.53406,-,-,42.37862,-72.53675,-,-,42.324875,-72.53118,-,-,42.28214,-72.55441,-,-,-,-,42.371334,-72.50157,-,-
16:25,-,-,42.38476,-72.52793,-,-,42.37821,-72.53572,42.37756,-72.533905,-,-,42.377785,-72.53618,-,-,42.322258,-72.52943,-,-,42.28645,-72.541504,-,-,-,-,42.369236,-72.50032,-,-
16:26,-,-,42.385334,-72.52559,-,-,42.378185,-72.5357,42.37678,-72.53243,-,-,42.377953,-72.536575,-,-,42.32177,-72.53413,-,-,42.29327,-72.53146,-,-,-,-,42.370785,-72.49902,-,-
16:27,-,-,42.38603,-72.52525,-,-,42.378223,-72.5357,42.37701,-72.53434,-,-,42.378536,-72.53709,-,-,42.32035,-72.534325,-,-,42.30246,-72.52752,-,-,-,-,42.370113,-72.49735,-,-
16:28,-,-,42.386326,-72.52616,-,-,42.378197,-72.53567,42.378,-72.534164,-,-,42.37883,-72.53466,-,-,42.31925,-72.52795,-,-,42.306015,-72.52958,-,-,-,-,42.364567,-72.49032,-,-
16:29,-,-,42.385258,-72.526695,-,-,42.378067,-72.535995,42.380714,-72.53389,-,-,42.37683,-72.53408,-,-,42.312355,-72.53043,-,-,42.313446,-72.530785,-,-,-,-,42.361217,-72.48732,-,-
16:30,-,-,42.38519,-72.53075,-,-,42.378048,-72.53585,42.382317,-72.53195,-,-,42.377308,-72.53226,-,-,42.303925,-72.52787,-,-,42.3197,-72.52883,-,-,-,-,42.356747,-72.48533,-,-
16:31,-,-,42.3874,-72.53157,-,-,42.377563,-72.53557,42.385094,-72.53149,-,-,42.37744,-72.53428,-,-,42.2929,-72.5316,-,-,42.321163,-72.53386,-,-,-,-,42.356503,-72.485374,-,-
16:32,-,-,42.39035,-72.53281,-,-,42.378,-72.536,42.389774,-72.53261,-,-,42.37809,-72.53325,-,-,42.286564,-72.541214,-,-,42.322,-72.53012,-,-,-,-,42.358105,-72.48435,-,-
16:33,-,-,42.39256,-72.53373,-,-,42.378,-72.53596,42.392483,-72.53365,-,-,42.38131,-72.529366,-,-,42.282196,-72.55419,-,-,42.323753,-72.5284,-,-,-,-,42.35529,-72.47915,-,-
16:34,-,-,42.39348,-72.53313,-,-,42.378277,-72.53612,42.393463,-72.532715,-,-,42.38131,-72.529366,-,-,42.27674,-72.5641,-,-,42.325245,-72.531044,-,-,-,-,42.35338,-72.47632,-,-
16:35,-,-,42.393726,-72.533325,-,-,42.378,-72.53604,42.393505,-72.533195,-,-,42.37745,-72.532074,-,-,42.266525,-72.568115,-,-,42.3251,-72.528984,-,-,-,-,42.35531,-72.48049,-,-
16:36,-,-,42.39388,-72.53342,-,-,42.37805,-72.536026,42.39353,-72.53322,-,-,42.376965,-72.53388,-,-,42.26192,-72.57267,-,-,42.32394,-72.52464,-,-,-,-,42.358963,-72.485306,-,-
16:37,-,-,42.393963,-72.53347,-,-,42.37805,-72.53608,42.393528,-72.53322,-,-,42.377125,-72.53203,-,-,42.25815,-72.57367,-,-,42.333176,-72.52344,-,-,-,-,42.36227,-72.48808,-,-
16:38,-,-,42.39377,-72.53333,-,-,42.37806,-72.5361,42.393517,-72.53319,-,-,42.377483,-72.53455,-,-,42.256733,-72.57211,-,-,42.340466,-72.520035,-,-,-,-,42.36585,-72.49186,-,-
16:39,-,-,42.394196,-72.53281,-,-,42.378063,-72.53608,42.393856,-72.53276,-,-,42.376736,-72.53264,-,-,42.25419,-72.57417,-,-,42.349705,-72.519905,-,-,-,-,42.371197,-72.49841,-,-
16:40,-,-,42.39414,-72.53288,-,-,42.378067,-72.5361,42.393997,-72.53283,-,-,42.37682,-72.53284,-,-,42.25418,-72.5742,-,-,42.35794,-72.52092,-,-,-,-,42.36922,-72.49939,-,-
16:41,-,-,-,-,-,-,42.37801,-72.53607,42.394173,-72.532936,-,-,42.377655,-72.533745,-,-,42.254143,-72.574265,-,-,42.366768,-72.52025,-,-,-,-,42.3705,-72.50175,-,-
16:42,-,-,-,-,-,-,42.37806,-72.53613,42.3941,-72.53292,-,-,42.376762,-72.53314,-,-,42.255016,-72.57689,-,-,42.37225,-72.51875,-,-,-,-,42.37468,-72.50074,-,-
16:43,-,-,-,-,-,-,42.378124,-72.535484,42.39406,-72.53295,-,-,42.37606,-72.53126,-,-,42.257645,-72.57588,-,-,42.37319,-72.51888,-,-,-,-,42.37603,-72.50253,-,-
16:44,-,-,-,-,-,-,42.378216,-72.536476,-,-,-,-,42.377533,-72.534325,-,-,42.259018,-72.57505,-,-,42.37466,-72.51972,-,-,-,-,42.37578,-72.5082,-,-
16:45,-,-,-,-,-,-,42.378155,-72.53647,-,-,-,-,42.37817,-72.5342,-,-,42.26458,-72.57185,-,-,42.37519,-72.51958,-,-,-,-,42.375927,-72.512886,-,-
16:46,-,-,-,-,-,-,42.378178,-72.53654,-,-,-,-,42.379066,-72.53414,-,-,42.270855,-72.565704,-,-,42.37736,-72.51975,-,-,-,-,42.375713,-72.51931,-,-
16:47,-,-,-,-,-,-,42.378216,-72.53633,-,-,-,-,42.382076,-72.53364,-,-,42.278393,-72.56073,-,-,42.378674,-72.51993,-,-,-,-,42.377064,-72.519806,-,-
16:48,-,-,-,-,-,-,42.378162,-72.53632,-,-,-,-,42.382206,-72.53338,-,-,42.28386,-72.55,-,-,42.381466,-72.51928,-,-,-,-,42.377453,-72.519806,-,-
16:49,-,-,-,-,-,-,42.37821,-72.5362,-,-,-,-,42.38234,-72.53192,-,-,42.288353,-72.53752,-,-,42.385876,-72.52224,-,-,-,-,42.38116,-72.51924,-,-
16:50,-,-,-,-,-,-,42.37818,-72.53624,-,-,-,-,42.383976,-72.53211,-,-,42.29736,-72.530914,-,-,42.38586,-72.52463,-,-,-,-,42.38208,-72.51987,-,-
16:51,-,-,-,-,-,-,42.378128,-72.536545,-,-,-,-,42.38509,-72.531296,-,-,42.30541,-72.52891,-,-,42.387196,-72.526405,-,-,-,-,42.386917,-72.52259,-,-
16:52,-,-,-,-,-,-,42.37809,-72.53647,-,-,-,-,42.388256,-72.531944,-,-,42.31221,-72.53043,-,-,42.387123,-72.52645,-,-,-,-,42.387695,-72.52354,-,-
16:53,-,-,-,-,-,-,42.378075,-72.53635,-,-,-,-,42.39258,-72.53374,-,-,42.319363,-72.52807,-,-,42.38709,-72.52649,-,-,-,-,42.39139,-72.52523,-,-
16:54,-,-,-,-,-,-,42.37828,-72.53653,-,-,-,-,42.393223,-72.53237,-,-,42.32085,-72.53374,-,-,42.385403,-72.524895,-,-,-,-,42.39381,-72.52612,-,-
16:55,-,-,-,-,-,-,42.37808,-72.53647,-,-,-,-,42.39442,-72.533,-,-,42.321877,-72.53129,-,-,42.381622,-72.5195,-,-,-,-,42.39686,-72.52767,-,-
16:56,-,-,-,-,-,-,42.378128,-72.53666,-,-,-,-,42.394833,-72.53383,-,-,42.324406,-72.528595,-,-,42.37802,-72.519936,-,-,-,-,42.403698,-72.52935,-,-
16:57,-,-,-,-,-,-,42.3781,-72.536385,-,-,-,-,42.39408,-72.53275,-,-,42.32529,-72.53098,-,-,42.37785,-72.51992,-,-,-,-,42.406345,-72.53038,-,-
16:58,-,-,-,-,-,-,42.378124,-72.536354,-,-,-,-,42.39411,-72.5328,-,-,42.325294,-72.531,-,-,42.374817,-72.51977,-,-,-,-,42.405823,-72.53243,-,-
16:59,-,-,-,-,-,-,42.3781,-72.53627,-,-,-,-,42.394024,-72.532814,-,-,42.325325,-72.531006,-,-,42.374153,-72.51983,-,-,-,-,42.405807,-72.53244,-,-
17:0,-,-,-,-,-,-,42.378086,-72.53624,-,-,-,-,42.394093,-72.53287,-,-,42.32511,-72.52871,-,-,42.37224,-72.51971,-,-,-,-,42.4058,-72.53248,-,-
17:1,-,-,-,-,-,-,42.378162,-72.536255,-,-,-,-,42.39415,-72.5329,-,-,42.322094,-72.53,-,-,42.37303,-72.51878,-,-,-,-,42.405853,-72.53251,-,-
17:2,-,-,-,-,-,-,42.3781,-72.536285,-,-,-,-,42.394035,-72.53269,-,-,42.32143,-72.53427,-,-,42.37332,-72.51967,-,-,-,-,42.405315,-72.53241,-,-
17:3,-,-,-,-,-,-,42.378113,-72.53629,-,-,-,-,42.39405,-72.53282,-,-,42.3212,-72.53375,-,-,42.36585,-72.52037,-,-,-,-,42.405056,-72.529854,-,-
17:4,-,-,-,-,-,-,42.378094,-72.53623,-,-,-,-,-,-,-,-,42.320316,-72.534454,-,-,42.361206,-72.52079,-,-,-,-,42.402657,-72.52871,-,-
17:5,-,-,-,-,-,-,42.37825,-72.53643,-,-,-,-,-,-,-,-,42.32045,-72.545906,-,-,42.352192,-72.5206,-,-,-,-,42.395977,-72.527374,-,-
17:6,-,-,-,-,-,-,42.378838,-72.53628,-,-,-,-,-,-,-,-,42.325634,-72.55659,-,-,42.34473,-72.52045,-,-,-,-,42.39345,-72.5261,-,-
17:7,-,-,-,-,-,-,42.379883,-72.534,-,-,-,-,-,-,-,-,42.329746,-72.56525,-,-,42.337418,-72.52163,-,-,-,-,42.391994,-72.52541,-,-
17:8,-,-,-,-,-,-,42.382137,-72.53301,-,-,-,-,-,-,-,-,42.3316,-72.57604,-,-,42.328476,-72.52419,-,-,-,-,42.38938,-72.52483,-,-
17:9,-,-,-,-,-,-,42.38452,-72.53228,-,-,-,-,-,-,-,-,42.333965,-72.58248,-,-,42.323254,-72.52495,-,-,-,-,42.38783,-72.5239,-,-
17:10,-,-,-,-,-,-,42.385044,-72.53103,-,-,-,-,-,-,-,-,42.334705,-72.59431,-,-,42.32526,-72.530685,-,-,-,-,42.386143,-72.52247,-,-
17:11,-,-,-,-,-,-,42.38919,-72.532326,-,-,-,-,-,-,-,-,42.33775,-72.607155,-,-,42.324947,-72.53069,-,-,-,-,42.382507,-72.520256,-,-
17:12,-,-,-,-,-,-,42.392876,-72.533134,-,-,-,-,-,-,-,-,42.33955,-72.6088,-,-,42.322178,-72.52973,-,-,-,-,42.3787,-72.519966,-,-
17:13,-,-,-,-,-,-,42.39373,-72.53327,-,-,-,-,-,-,-,-,42.33556,-72.6189,-,-,42.320816,-72.533775,-,-,-,-,42.377872,-72.52,-,-
17:14,-,-,-,-,-,-,42.39359,-72.53323,-,-,-,-,-,-,-,-,42.334225,-72.62048,-,-,42.32023,-72.5328,-,-,-,-,42.375984,-72.519905,-,-
17:15,-,-,-,-,-,-,42.39376,-72.53326,-,-,-,-,-,-,-,-,42.328533,-72.62444,-,-,42.31894,-72.528275,-,-,-,-,42.375587,-72.51918,-,-
17:16,-,-,-,-,-,-,42.393707,-72.53326,-,-,-,-,-,-,-,-,42.32407,-72.62513,-,-,42.309208,-72.529526,-,-,-,-,42.375862,-72.51542,-,-
17:17,-,-,-,-,-,-,42.39357,-72.5332,-,-,-,-,-,-,-,-,42.32055,-72.62838,-,-,42.3038,-72.52775,-,-,-,-,42.37586,-72.51341,-,-
17:18,-,-,-,-,-,-,42.39487,-72.533226,-,-,-,-,-,-,-,-,42.31951,-72.62947,-,-,42.296238,-72.53121,-,-,-,-,42.375874,-72.51279,-,-
17:19,-,-,-,-,-,-,42.39456,-72.53394,-,-,-,-,-,-,-,-,42.319336,-72.6302,-,-,42.288055,-72.53793,-,-,42.458393,-72.58254,42.37573,-72.50746,-,-
17:20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.318005,-72.63178,-,-,42.28385,-72.55003,-,-,42.45822,-72.57201,42.37611,-72.50151,-,-
17:21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.317722,-72.63372,-,-,42.279556,-72.55948,-,-,42.455696,-72.5688,42.37622,-72.50087,-,-
17:22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.317966,-72.63528,-,-,42.272957,-72.5654,-,-,-,-,42.373108,-72.50121,-,-
17:23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319798,-72.6377,-,-,42.26668,-72.57084,-,-,-,-,42.372807,-72.50129,-,-
17:24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319565,-72.63762,-,-,42.260162,-72.57337,-,-,-,-,42.36928,-72.49922,-,-
17:25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.318424,-72.63559,-,-,42.258205,-72.57366,-,-,-,-,42.37099,-72.49889,-,-
17:26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31773,-72.63446,-,-,42.25796,-72.57263,-,-,-,-,-,-,-,-
17:27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.317753,-72.633286,-,-,42.256393,-72.57219,-,-,-,-,-,-,-,-
17:28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.318455,-72.63119,-,-,42.25424,-72.574135,-,-,-,-,42.36127,-72.48739,-,-
17:29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319435,-72.629776,-,-,42.254257,-72.57418,-,-,-,-,-,-,-,-
17:30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3211,-72.62783,-,-,42.254143,-72.57418,-,-,-,-,-,-,-,-
17:31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.323074,-72.62516,-,-,42.25412,-72.57421,-,-,-,-,-,-,-,-
17:32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32963,-72.62383,-,-,42.254135,-72.57417,-,-,-,-,42.353424,-72.47525,-,-
17:33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33431,-72.62016,-,-,42.25415,-72.57419,-,-,-,-,-,-,-,-
17:34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.338703,-72.61165,-,-,42.254143,-72.57417,-,-,-,-,-,-,-,-
17:35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.337204,-72.604385,-,-,42.254192,-72.574165,-,-,-,-,-,-,-,-
17:36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.334354,-72.59226,-,-,42.254124,-72.5742,-,-,-,-,-,-,-,-
17:37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.334236,-72.58638,-,-,42.254093,-72.57426,-,-,-,-,-,-,-,-
17:38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.331783,-72.57773,-,-,42.253967,-72.57634,-,-,-,-,-,-,-,-
17:39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.329277,-72.56776,-,-,42.257336,-72.57601,-,-,-,-,-,-,-,-
17:40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32687,-72.55797,-,-,42.257637,-72.57599,-,-,-,-,-,-,-,-
17:41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32107,-72.54842,-,-,42.2588,-72.57519,-,-,-,-,42.3178,-72.42643,-,-
17:42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32039,-72.53663,-,-,42.262993,-72.572365,-,-,-,-,-,-,-,-
17:43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321003,-72.53366,-,-,42.266964,-72.56761,-,-,-,-,42.303543,-72.420204,-,-
17:44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321438,-72.53427,-,-,42.27585,-72.56473,-,-,-,-,-,-,-,-
17:45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.322132,-72.52989,-,-,42.28141,-72.555916,-,-,-,-,42.291508,-72.40958,-,-
17:46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.324944,-72.52876,-,-,42.285416,-72.54514,-,-,-,-,42.291058,-72.409,-,-
17:47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325188,-72.53101,-,-,42.290195,-72.533485,-,-,-,-,42.28733,-72.40675,-,-
17:48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325153,-72.52884,-,-,42.299885,-72.5292,-,-,-,-,42.28,-72.40352,-,-
17:49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.322155,-72.52979,-,-,42.30719,-72.53068,-,-,-,-,-,-,-,-
17:50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321526,-72.5343,-,-,42.31504,-72.53063,-,-,-,-,-,-,-,-
17:51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.320778,-72.53436,-,-,42.320206,-72.53095,-,-,-,-,42.279633,-72.40311,-,-
17:52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31962,-72.528854,-,-,42.32174,-72.53418,-,-,-,-,42.287296,-72.40675,-,-
17:53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31566,-72.53041,-,-,42.322617,-72.52885,-,-,-,-,42.29067,-72.40842,-,-
17:54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.307262,-72.53079,-,-,42.32525,-72.53101,-,-,-,-,42.30088,-72.417854,-,-
17:55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.299046,-72.52964,-,-,42.325207,-72.53099,-,-,-,-,-,-,-,-
17:56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.289227,-72.53504,-,-,42.3249,-72.52732,-,-,-,-,42.31663,-72.42612,-,-
17:57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.28507,-72.54706,-,-,42.325893,-72.52447,-,-,-,-,-,-,-,-
17:58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.28052,-72.55841,-,-,42.33513,-72.52317,-,-,-,-,-,-,-,-
17:59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.2739,-72.565125,-,-,42.33996,-72.52026,-,-,-,-,42.330692,-72.45205,-,-
18:0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.266552,-72.56986,-,-,42.339973,-72.52024,-,-,-,-,42.333538,-72.4562,-,-
18:1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.26067,-72.57294,-,-,42.34481,-72.52049,-,-,-,-,-,-,-,-
18:2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.257885,-72.57231,-,-,42.35402,-72.52056,-,-,-,-,-,-,-,-
18:3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.255707,-72.57246,-,-,42.355755,-72.52089,-,-,-,-,-,-,-,-
18:4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25419,-72.57415,-,-,42.36541,-72.52044,-,-,-,-,-,-,-,-
18:5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25404,-72.57659,-,-,42.3723,-72.519646,-,-,-,-,42.351025,-72.4706,-,-
18:6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25699,-72.576195,-,-,42.37322,-72.51902,-,-,-,-,-,-,-,-
18:7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.259502,-72.57437,-,-,42.375114,-72.519745,-,-,-,-,-,-,-,-
18:8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.266678,-72.57128,-,-,42.37724,-72.519966,-,-,-,-,42.360798,-72.48698,-,-
18:9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.271606,-72.56574,-,-,42.379803,-72.51952,-,-,-,-,-,-,-,-
18:10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.279526,-72.55937,-,-,42.383087,-72.52052,-,-,-,-,42.36754,-72.49401,-,-
18:11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.28436,-72.54864,-,-,42.386055,-72.523445,-,-,-,-,42.370586,-72.49777,-,-
18:12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.28866,-72.53701,-,-,42.387146,-72.526474,-,-,-,-,42.37015,-72.49915,-,-
18:13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.297775,-72.53075,-,-,42.387043,-72.52648,-,-,-,-,42.370773,-72.50171,-,-
18:14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.306145,-72.52976,-,-,42.385433,-72.52589,-,-,-,-,42.372658,-72.50123,-,-
18:15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.313503,-72.53084,-,-,42.382744,-72.52045,-,-,-,-,42.37399,-72.50092,-,-
18:16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319412,-72.5282,-,-,42.377857,-72.51999,-,-,-,-,42.376278,-72.50155,-,-
18:17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.320415,-72.53441,-,-,42.376865,-72.51992,-,-,-,-,42.37573,-72.505684,-,-
18:18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32115,-72.534225,-,-,42.374348,-72.51985,-,-,-,-,42.375835,-72.51067,-,-
18:19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321922,-72.53034,-,-,42.373043,-72.51885,-,-,-,-,42.375835,-72.51574,-,-
18:20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.324745,-72.528755,-,-,42.37307,-72.518845,-,-,-,-,42.375763,-72.51808,-,-
18:21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325302,-72.53098,-,-,42.37323,-72.51943,-,-,-,-,42.375763,-72.51808,-,-
18:22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32494,-72.53054,-,-,42.368847,-72.52002,-,-,-,-,42.375763,-72.51808,-,-
18:23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.323162,-72.52842,-,-,42.36087,-72.520805,-,-,-,-,42.375763,-72.51808,-,-
18:24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321785,-72.53225,-,-,42.353233,-72.5206,-,-,-,-,42.375763,-72.51808,-,-
18:25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32113,-72.53379,-,-,42.34663,-72.52043,-,-,-,-,42.375763,-72.51808,-,-
18:26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.320267,-72.53742,-,-,42.34028,-72.520096,-,-,-,-,42.375763,-72.51808,-,-
18:27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321495,-72.550224,-,-,42.333855,-72.52349,-,-,-,-,-,-,-,-
18:28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.328163,-72.55951,-,-,42.325703,-72.5245,-,-,-,-,-,-,-,-
18:29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32953,-72.56968,-,-,42.32513,-72.52859,-,-,-,-,-,-,-,-
18:30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.331974,-72.57791,-,-,42.32524,-72.531,-,-,-,-,42.375763,-72.51808,-,-
18:31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.334362,-72.587395,-,-,42.324966,-72.531136,-,-,-,-,42.375763,-72.51808,-,-
18:32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.336327,-72.59902,-,-,42.322224,-72.529594,-,-,-,-,42.375763,-72.51808,-,-
18:33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.339565,-72.608505,-,-,42.32078,-72.53389,-,-,-,-,42.375763,-72.51808,-,-
18:34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3358,-72.61862,-,-,42.320343,-72.53438,-,-,-,-,42.375763,-72.51808,-,-
